text,label
How fucking great is this that it’s the DEMOCRATS not accepting the election???  Ah you can’t make this shit up,1
How about that one lady who call cops on 9 year old boy for accidentally bumped into her,0
just like to say chances are your life sucks compared to the Donald and I am gonna guess none of you are wealthy or winners...so if he sucks were does that leave you...and he will win 2020.,1
I'm sure this lady is a TRUMP Supporter.,0
Her religion calls women stupid. So who is she trying to con here with her Taqiyya ?,1
"Bill Maher has got ball's talking ""Truth"" about Muslims! Of the 1.6 Billion Muslims 2/3 are for Shiria Law. At the core of Muslims faith (Shiria Law) is violence towards non Muslims, gays and women!!! P.S. Ben is a cocaine snorting, womanizer, gambling, drunkard, so who gives two farts what dribbles from his numb lip's?!!!",1
update both cops fired,0
alice you are an ass,1
"""Why did you run the tag?"" ""Cuz I'm a cop and I think I can do whatever I want""",0
SNL's kissing Hillary's ass again? Figures.,1
She is pretty but she was stupid.  Poor little thing.  Her hand was in the lions' mouth and she kept aggravating him.,1
Penelope. You 1 stupid BITCH!!!!!! Adios🖕,1
We have 3religion in our country Islam Christian and Hindu we always help each other and respect other believe 😘 and we live here peacefully......I wonder why big country like u.s always in chaos??? Is there someone behind the scene trying to make ww3 ...ehemm to mr president Gj bro....,0
Wow cops never tell you why they are stopping you or running your tag .,0
fuck budha ...i love islam,1
I'd be fuckin pissed. They act like they've never heard of tipping,1
"Invitenlo seguido a AMLO Para que tengan buen raking, no inviten  a MIADE porque les quiebra el negocio de tanta publicidad. 
v:",1
"This is terrible. I don't think all Muslims are monsters. I don't have that type of thinking, but don't try to sell me on the idea that most women simply thrive under Islam and that everything's amazing. Bye girl",0
Oh. What's that? President who? Yeah! Next time think before you make assumptions like that bitch!!! WOOOOOOOOOOO!!!!!,1
She is a really beautiful young lady... How come did she commit such crimes...,0
"White people are so annoying, had this been a young black boy they would've said he got what he deserved. So this disrespectful cunt got what she deserved. adios ",1
"I dont think theres an issue on either side of this traffic stop, the cop learned why the tag didn't come back and she handled it professionally. No ones perfect",0
$2 for a bottle of water? I’d call the cops too,0
Shame shame shame on the car company bunch of shit for brains work there.😈😈,1
Ben is a dumb ass lmao,1
Tape in mouth! It is what it is😂😂😂😂😂😂😂😂😂,0
Ben ???wtf  dude ?,1
"You are wrong
You delete comments which are not favourable. to you.",0
"This is a farce lol ,,, some might find it funny and others might be fooled into thinking it is a real situation",0
That drunk on power judge giving such insane and human rights abusing orders  would be sentenced himself for doing that in a functioning democracy 😂,1
You even you can't know where earth ends  it imagination .day and night not come its created by God. Every thing rotated on its own axis mentioned in Quran,0
This meadow man is so damn rude....he never let's a person finish speaking 😠,1
If some one wants to marry a goat that is their own business.,0
Time to move....1600 in rent foh go buy a house with a pool. That's crazy for the manager coming over confirming he lives there and still told to leave....🤔,0
Judge are so stupid in judging blacks I'm black white people are scary dog if I stare at them they call me a criminal even though I'm not,1
The U.S has shit looking pizzas. Often see them and think fuck that's just a bit of bread with a little sauce and a smear of cheese that gives the effect that someone vomited on a paper plate.,1
"I would have done the same thing , that judge is stupid, what's wrong with adios",1
"that last guy handled it a lot better than i would have. ""you need to mind your own business"" I would have flipped out. holy crap he says ""i respect that"" wtf? Great guy",1
Could someone tell me what did the cops do wrong,0
"The humanitarian commandments in new testament.Luke chapter 19 verse 27,Jesus says,""and those enemies of mine who do not want me to reign over them,bring them here and kill them in front of me""",1
Everything is god in hinduism,0
The people gave a lesson to these fool liberals,0
Thats not gag hahah you gotta put one of those ball sex those in his mouth 😆,1
This literally never happens  to blacks in any store like that in the US never this is complete bullshit,1
Isn't he a wanted criminal,0
D.W.B. is not a crime! ,0
"And the white lady sez .... ""if hitler was nominated as a republican I'd vote for him because I vote my party no matter what""",1
"fuck the judge, abusing his power, hope that fat cunt has a heart attack ",1
I`m white and if I fucked a white girl and had a baby in Africa then came back the the US my baby would be African American.  Black Mexican or Chinese WHATEVER if you`re born in America you`re American. Fucking retards.  Also we could argue that there are no lines until we look at a map.  None of that shit really matters but in this world it does and people eat it up.,1
What's up with white people in America? Why are you so afraid of my people,0
how stupid can people be like this makes me sad were supposed to be coming together and fixing problems but instead bullshit like this is happening,1
"well..i want to say I realize he was wrong..but maybe I'm wrong,.but I feel ,,that they should have..removed..him from court..i didn't like this display of power..at all",0
This Abdoolism (read it as Islam) is stupid and disgusting in every way. How can someone with a brain believe in this pathetic cult. Oh I forget Muhammadans don't have brain. 😁,1
"“shit that aged worse than a white woman who goes tanning” for 500$, Alex",1
I love this court case.  Lost a month of her life to county jail cause she had to be a sassy bitch haha,1
"ive not seen such crap in a few days. Trump gives people permission to be racist? Your retarded.I suppose its donald Trumps fault people drive drunk and kill their unborn children. Think about it for two minutes and you can blame him, just try. retards.",1
"Alec's impression of Trump was perfection. Regardless of who wins, the elite will continue destroying our country for their own personal gain. We can't be bothered with this right now, it's football season. We don't need to discuss real issues just entertain us, please.",0
"Say!Oh Apostate Prophet.Speaking of cow poop,is not there a Hadith that speaks of Allah's  apostle and the dissapearance of his feces upon expulsion?If so,is it authentic?.Bismallah,I must know!",1
"cummings needs to be put out to pasture soonest, multi-millionaire from a congressman's salary, whereas his average constituent lives in poverty and crime and drugs and feces and blood in the streets.",0
1:51 wtf happened to her nose? how the hell did she make it outta childhood LOLL,1
"Of course the nigga starts pounding his chest like harambe thinking his GM position at a 4 person mom and pop lot is a prestigious and respectable position. ""Get the fucking owner and the manger on the phone, i want his mother fucking job."" Dumb shit.",1
Ohhh he said nigger at 5:30,1
"rare video where muslim  gets into posetive light, but every destructive religion can be seen in light under the right circumstances ( sry english ) have2 say this even tho i belive this guy seems very legit and nice",0
Even Tom Hanks was suvking ass. Trump powered through it all!,1
Fcuk u bitch,1
Propel just a set up so people will feel sorry for her and some will pay for trip and damm I was right,0
Your all objections have been answered properly. You are just misguiding people.,0
"Shes cute so shes used to acting all cute and getting her own way, just didn't work with the judge.",0
don the lemon head it so full of fake news and christie cumbo is full of it more two of the sorriest new people in the media,0
"Affleck base his arguments on feelings and virtue signalling. He doesn't know how to respond when confronted with actual facts. Makes him angry. Hoping his anger will silence the opponents, basically stop them from throwing facts his way, destroying his fake narrative. Oh, and of course it doesn't help knowing he is more privileged and more overpaid than 98% of the earth's population.",0
"Islam = Religion of hate, murder, and sin its self. Islam needs to be stopped",0
Fuck my judge fuck my P.O.,1
"WHOA, the country falling apart, oops it's mean great again LOL.",0
he double it because she said the Spanish for the goodbye. wtf that's a slight over reaction In my mind,1
Drity cops!,0
the guy isn't even black?,0
Not to be racist but that dude looks shady as shit,1
"Three weeks after her release she was again arrested for burning down the judge's house killing his two dogs and totally destroying the home and two cars, she was released due to lack of evidence.",0
"Crazy, I mean if the Pizza is $42 why give him $50! I would think it's my tip as well... 🤣😂🤦🏾‍♂️",0
"Lol...The moderator's facial expression/gestures after Baldwin(Trump) said..."" the thing about the blacks is that they're killing each otherrrrrrrrrrrr""",1
Honestly that pizza looks like shit. Clearly not in Chicago. ;),1
Let them place a big apple into his mouth. 🤔☻👈☠😳,0
This isn’t even racially profiling you retarded snows flakes. If anybody was wearing that outfit in a store like this they’d get watched closer. Also it’s 2018 who the hell talks like the “white privilege” actor,1
I love Alec Baldwin.   He's oozes coolness.,0
Jesus wasn't intelligent.... He thought his mother was a virgin... When we all know she was rooting around... That's why she fell pregnant... She was a dirty whore,1
The baby just wanted to go to Disney. White people always trying to be bothered by POC. Live and let live!,0
Judge is a cunt she just said bye in Spanish -_-,1
Islam is mother load of bad ideas,0
You all can thank 4chan for this,0
"Seriously though, if your bill is $42, and you hand them $45 + $5, that is treating it like a tip. They should've just given him $45 if they expected change. On top of that, you're fussing over $7 between what, 5+ people? Jesus christ.",0
"Catering to the thought that all intelligent people become atheists. Again, something only an ignorant narcissistic(and actually stupid) moron would come to the conclusion to. You aren't going to find evidence of absence.",1
""" I know people of color, therefore I'm not racist!"" Oooooookay.",0
"It probably came back no record due to her position possibly. Officer is doing his job, not at donut shop.",0
It makes me so indescribably upset that this is so close to the actual debate and Trump actually fucking won...,1
"Title points out the person's race, therefore it MUST be racist. Can't possibly be anything else",0
No wonder everyone I knew watched this,0
Smart ass cunt.,1
And the comment war begins.....,0
we have more reason to live than to die .❤,0
The questioner is so stupid,1
wow this is funny but so 1 sided in Clinton favor just like the real debate all setup to make trump look as bad as possible realy think about it and you will see it also,0
It's those few white people like this that make others look bad. They just have no lives and feel the need to make themselves feel important,0
What the fuck i dont get americans that thief pizza delivery man would be fired in my country but maybe that tip bullshit caused this scene,1
"Two mistakes in your own video - 8:01 the depiction of the Earth revolving around the Sun. The axis of the Earth doesn't shift. The Earth always points to the same position in the sky, hence why we get seasons but your video shows the axis shifting as the Earth revolves around the Sun. Also the position of the Moon around the Earth isn't fixed. Your video shows it as being tidally locked.",0
Crystal Harrison that first chick is ugly as f,1
"Judges should be allowed to say ""shut the fuck up and listen. I'm trying to help ur dumb ass!""",1
this propaganda is so damn high. hillary doesn't even need to rig the elections,1
sad that this remains a reality in America today,0
Shes got a nice rump,0
she got dat extra punchable face ngl,0
Dawkins blinks like he's mega stressed. He's a very confused child deep down and probably wants to believe but he's scared that he might be wrong. How sad!,0
Dumb slag,1
When people don’t realize she was mocking his accent.,0
"Alec fucking killed it! And finally someone makes fun of the way Trump says China, I've always thought it was so weird and slimy. Ggggina!",1
"An Iranian lady said she was lashed 25 times in Iran for getting caught riding in the front seat of a taxi cab because the back seat was full before the previous stop. Cops suspected she was having an affair with the driver. She was sentenced to 75, but she bought 50 of the lashes. She was 15. Wonder what happened to the driver. No thanks Islam.",0
"They were both insulted in this episode. If you're still thinking this is ""liberal propaganda"" you're just too far up Trump's ass to see any sunlight, there's no hope for you.",1
"people of 2019, MIND YOUR BUSINESS",0
"Good for you... But that is not the reality especially in libya where woman get raped christisn ""(infidels)"" get slaughtered in the name of your AL- LAH. 
I guess lying ""TAQIYAH"" is a part of your religion. 
Jesus is the only way to salvation.The Lord Jesus says, ""Repent: for the kingdom of heaven is at hand"" (Matthew 4:17).",1
I think her punishment for attempting court should have been more than 30 days I would have gave her 45 days in the county jail I think 30 days ain't enough to teach her that what she did was wrong,0
Who’s here from Kate’s Elizabeth Warren impression? She can play everyone ahh,0
"Trump killed the first debate, not sure why the joke is him being unprepared. It would be easy for anyone to our debate Killary.",0
As always. Play victim when the their B.S is exposed.,0
I’m Muslim and proud to be Muslim:),0
It’s crazy to me that no one is questioning the actions of the off duty cop.. she shouldn’t be a cop.,0
"'The total bill for the pizza was 42$.. which means 7$ left over'
'Murica! Where math doesn't make sense, and people lose their shit over pizza.",1
Searching for reasons to pull someone over isn’t good police work especially when you’re making them up on the spot as the person you pull over is asking you “why did you pull me over” or in this case “why was my tag run?”,0
Permit Patty should go on a Thanos list.,0
"i wouldve give her 10 years of hard time to think abt it and 500,000 bail...try that kid",0
"Interesting story, but since it's CNN, it's more than likely fake.",0
There is only one GOD in this world   having different names.,0
"Wow, i was on that mom's side till she said white privilege...she is what's wrong with America. What did race have to do with this!?!",0
"What's wrong with saying ""Adios"" at court?",0
Wow a White man sending a latino woman to jail and CNN is ok with it??? Crazzzy worrrld. CCCnn is FAKE NEWS.,0
The bitch employee talking all tough to look cool in front of her coworkers.  What a dumb bimbo.,1
I fkin raged,1
prank my ass. you dont do that to a stranger.,1
UN didn't copy Islam.,0
"Divorce rate of gay women is twice the divorce rate of gay men . Ha ha !! See , it’s not the mans fault after all !!",1
How tf does a stay at home mom have a Louis bag,0
Is adios a bad word ??? 🤔 What made the judge charge $5000.. even he laughed first..,0
such a respectful interfaith discussion! Thank you and we would love to see more talks like this.,0
"These have all been hilarious and I don't want to be that guy but am I the only person tha finds Kate McKinnon INCREDIBLY attractive when dressed as Hillary (lmao)?

I do and it's distracting. I can't explain it. She's pretty but when doing Hillary she does something to me that I can't explain but me likey.",1
"There is a lot of misinformation and lies in this video. Read the quran then judge Quran in English and Arabic with Audio
https://www.quranful.com",0
She's hot and has a nice attitude. I'd marry that chick,0
"hahahahahahahahahahahaha 🎈🎈🍕🍕 COME ON DOWN FOLKS it's the We insulted a pizza guy, somehow video from our own store was posted online making us all look like shitty humans, we called the police committing a crime by wasting police services and were being shut down sale, ALL CARS AND ALL EMPLOYEES MUST GO 🤣🚘💥",1
"""it gives some people a reason to keep going"" 😂😂",0
"this dumbass bitch should say "" adios "" for far  more than 30 day's , she should also say "" Adios "" to a hefty amount of her money , which she does have through her own admission  she has : alot "" of jewellry ! Adios to this stupid bitch !",1
"The fucking judge doesn't speak English properly and it is not right to punish the young woman on personal revenge 
Adios is just good buy 
The judge is a jerk 
Instead of correcting he choose punishing 
He is an idiot 
He should be fired from the office",1
I don’t have a superpac! I don’t even have a backpack!!,0
Damn the blonde lady is super hot!,0
"Of all the panelists,  Omar is the only one has a substantial speech.  There is something to gain when you listen to him;  don't get me wrong I am not despising the other panelists.  But the truth is the truth",0
7 fucking dollars,1
"For starters,
thoughts and prayers did not work or did not help. Amen",0
"Ya Allah bless the imam who spread your great words along with the people,  May Allah ease us too...  Ameen",0
Prophet Mohammed did not found islam he was the last prophet,0
"2:50 I mean he's fucking right though, why is that bitch surprised?",1
"Alison is full of shit, she could care less, she wants her tax cuts and supreme court justices.",1
I can already hear muslim friends banging their head on a door telling me my translation of the qur'an is false.,0
oh yea if I was him I would of stuck my foot up all their asses and took the $7,1
They can tape u,0
Jesus warn us The Good tree will not bear a bad fruits if you go to Ksa people thier are very inpolite and no manners even adults lols,0
Imagine (pun intended) a world where a person who lost someone precious did not go to a church but consulted a real knower of mind - a psychiatrist.. a person willing to help without any baggage. Where the helper has no need to enlighten the poor person who are in grief with religious “truth”.,0
Como se dice cunt en espanol?,1
He dices he slices he got their ass fired,1
"1.8 million views and everyone chooses a side, when we dont even know the real fucking story?!? Where is the full video?????",1
Upping her bale was a warning to get rid of the attitude instead of just holding her in contempt right there. She shat all over that warning so he gave her an especially harsh contempt ruling. Honestly if she can't afford her bail which isn't too unlikely she could be in jail for much more than thirty days waiting for the case to resolve.,0
He is a nasty old man,0
"2:15 they look uncomfortable and they probably are gonna help, but why the girl with the red lipstick smiling so hard brah like damn!!😂😂",1
You ARE RACIST you ugly fucking hipocrite,1
This guy will be in the history books for ages..  regarding how not too claim science is on your side with such stupid points and no evidence..,1
"Well let's be honest, playing 10000$ or spending 30 days in a county jail... This isn't a 5 to 10 Year sentence + she can avoid paying anything... and if anything, she gets Free food, a bed & shower - all on the taxpayers money. She got off real easy...",0
"66 thousand likes, 6 thousand dislikes.
66-6... *GASP* 666!!! Hillary and trump are satans kids!!!!",0
"#1 rule for a black man is to never wear a hoodie, becuz u look like criminals . its a fucked up thing, but this is a fucked up world :(",1
Mom needs job when they get back from Disney...hire her in a law firm stat or news station ...,0
You alright permit patty how's karma for ya love,0
"LOL. I love comedy. 
thanks CNN.
You make us laugh....
hahahahaha",0
"se hacen de la vista gorda toda esta bola de imbéciles, que pena la gente que mira el noticiero de milenio ya ni lo verían de ver es pura porquería lo que hablan.",0
Fucking retards... If Someone had to pay 22  dollars to me and he would give me 20+ 2x5 Dollar I'd expect that it's tip too.. Why the fucking hell would you not give just 25 if you wanted it back? Too stupid to count? Want him fired? Maybe go back to elementary school first hahaha. No wonder they have to lick peoples ass to sell them cars all day.,1
"I love debates, but man, just chill the fuck out.   Debates are not supposed to be personal, nor should they be.  Once it's all over go cry to mommy, but there shouldn't be emotion involved in truth-seeking.",1
wtf she HAS to have my last name dude😪,1
I feel for his attorney,0
A gay Catholic makes as much sense as a black man in the KKK.,1
Make sure to go out and vote on Nov 35,0
"The fact that the cop stole his key out of his hand is enough to fire her because he has proof that he lives there and you’re ignoring it, and the property manager should be fired not even on leave.",0
can u find out why hindu have statue of god ?,0
the stupid bitch flipped the judge off lmao got what she deserved,1
"Lol regardless of what side you are on, you have to admit this shit was funny.",1
"President Trump!!! you will all see the will of the people, not the sheeple",0
If you don't know what happened leading up to it maybe you ought not to be reporting it,0
its because of her attitude dumbasses obvi u guys wouldnt know,1
"When you can’t sell a damn car, a $1.00 looks more like $100!  Kekekekeke!!!!",1
You don't have a permit to Watch this video.....GET OFF OR IM CALLING THE POLICE...,0
What President has not done bad things...Bill Clinton...Obama's sex vacations,1
"Funny Trump is going to loose the election, Oh wait Bam He did win. It's the Democrats that cant accept the election results lol",0
"Ted needs to close the comment section in this type of videos , its full of bullshit and hate",1
Everyone in court to the woman:    You stupid?,1
"Haha, that's a violation of hippo law yall!",0
"Gay guy: I am Christian and I am gay

Me: How 

Gay guy: I am catholic

Me: Ah",1
Well im white and I got accused and followed in Switzerland and France as well as my friends,0
fuck trump,1
"Ok, tlaib only white people are racist right?  Tlaib you sound just as racist as a white person! Racism doesn't just come from only one color of skin. Stop the racism batting people!",0
People in India are Hindus fukn muslim and Christian mulla mad missionaries forced and converted us to other fuck religion,1
I saw this and was thinking it was surely not true. I went to watch the actual debate and... this is a good summary of what happened. -.-,0
"C'mon, a black man quietly lounging at his own residence; he thought he could get away with that? Outrageous.",0
Can tell the officer is shitting bricks right now,1
"this is stupid... if you look homeless in a place where suits are $600, you should get profiled white or black",1
This man still talking with the tape on his mouth 😂😂😂,0
"What Islam REALLY says about women is that they are inferior to men, to be treated as property, that it is moral to rape them and to beat them. 
This lecture is Jihad of the Pen, Taqyya. 
TED turned into a cesspool of leftist agitprop and Jihad apologia.",1
Why is it not ok for white people but not for black people? Blacks are way ore rasist then whites but whites get shit for it but not blacks or any other race ?,1
"Yeah, and the police officer’s coughing was a sign of nervousness and guilty conciousness. 😆😂🤣..",0
Jus becuz she black gurl,0
pls not the bitch...,1
I guess freedom of speech really doesn't mean anything,0
Actually taping his mouth is a breach of constitutional rights and he could file for miss trial on the judge,0
*Magdooby alihim valaddal leen * I can clearly vitness this,1
The real crime is here the birth of that racist woman,0
laughed my nasty ass off!,1
"Very Nice But it Is very difficult for him prove his follower below churches in Sir Lanka , he lie",0
All of this and she is still trying to play the victim 🤷🏾‍♀️,0
"Yeah, to summarise (in my personal opinion) the illusion of faithlesness becomes so real for some people",0
I love watching these wwyd videos but the more I watch the more upset I get but I can't stop..,0
"They say that you should not take the Bible and Torah seriously.
Why do they then have war with the Palestinian?
Why not live Cristian, Jews and Muslim onder one flag?",0
"Quite exact parody :) - their speeches are really stupid, especially Clinton's ones. To call for emotions, to promise some day in future, ""everything is bad now, I will make good"" and not to say anything specific (how she will)",1
Bro... congratulations for going to hell. U misunderstand alot of things. Back to islam and read more,0
"Before he learned that she is the state attorney he is a cop. When he learned who she is, he bacame BARNeY.. lol",0
Isn’t that the same woman that didn’t let a black man inside his apartment,0
"They very 
White... They skin look like doll...",0
no that was  wrong wrong wrong ! was wrong tape his mouth,0
"Que verguenza con estos periodistas y analistas políticos, más vendidos imposible!!! Nunca disimularon sus negras intenciones de humillar de ridiculizar. Marin descontrolado, gritando y todos con una cara de molestia de enojo. Porque ninguno de sus venenosos ataques pudieron prosperar, todo lo contrario los exhibidos fueron ellos. Claro que no les importa, su objetivo es seguir con el mismo sistema.$$$$$$$$ AMLO mi presidente !!!!!!!",1
Lol why return the tip? This shit is fake . React zombies! React to tv staged bullshit!!,1
"i was a delivery man and i tell you its  shit job pays very little , Thank you for the people who took revenge for him !",1
They just said they run tags for no reason where’s the justice huh to protect and what 😂😂 naw they out here to neglect and earn so we as Americans have no rights but they hold all of them 🤔🤔🤔 she’s a state attorney and stills gets no respect,0
"Just because they are called ""Islamic country"" doesn't make them the follower of Islam . Saudi Arab is one of the most hostile environment for democracy , as a Muslim I am saying this . They are killing the people of  Yemen . Islamic value stays in an  individual person . Just because they say they are Muslim doesn't make them Muslim .",0
And where do they find all these communist in America to come on their damn show.. FUCK THE LEFT if you want socialism Cuba is 90 miles off Florida coast,1
"Me recuerdan cuando replicaban los fariseos, aunque lo eviten, lo hacen ver como mesiánico, cuando de escandalizan con las respuestas de AMLO, la transformación la hacemos todos aquellos que buscamos un cambio en el país, hasta Ustedes mismos, si anteponen sus interese personales a los de la Nación.",0
200 years from now he will be known for the revolution which is tape rap,0
That judge is a bastard. It’s okay because that shriveled wrinkly grey haired body with be all dust & bones soon,1
serious question. was the off duty cop a male or female?,0
so no one's gonna mention that the security is real hot?,0
what would we do without kate mckinnon???,0
he has rights to beat the fuck out of the security if they pat him down without proof....,1
Alice held her nose and voted for Trump so she could get a Supreme Court Justice. To hell with black and brown people.,1
who the fuck is clapping for Hillary. i bet she'll  walk you into the gas chambers and you'll  still  be clapping  and thanking her fucking morons,1
Indonesia has the highest rate of female genital mutilation.. why not bring that up when talking about their female leader?,0
Lmao digging herself in a hole trying to be tough,0
To be honest ever since trump became president racism has shot up also of topic one thing that pissed me of what he said is that apparently gaming is the cause of gun violence in the us not gun laws. To be honest u lot r going to hate me for saying this but trump is just a kid in a business suit trying to play god.,0
"hahahaha Baldwins Trump is spot on and exact, almost thought it was the real clown.",0
So many believers in the comment section are suffering from cognitive dissonance.,0
Who are those who disliked it?,0
So saying good bye in spanish is a crime in the usa?,0
Another animal who needs to be put away in SOLITARY for life.,0
Taped up what the we are not animal's a judge.don't make him god he thinks he god there will come a time when one of he's family or him are in that position I hope he sees it,0
Allah provides 72 hoors.. does that means Allah is a pimp?,1
"""This was great"".... after he shut them both down. Lol @1:00:00 I know he meant the level of exploration was great but it's still funny.",0
3:18 That joke didn't age well lol,0
that pizza looks like shit. wow.,1
"I used to deliver pizza when I was in my twenties. I was insulted plenty of times. once a guy trow a penny at me yelling ""here is your tip!"" But the best was when a lady came to the door  totally  naked and later on called the manager complaining that I stared at her tits.....  :)",1
I'm white cant stand all this race talk...but I think the shoe fits on this one,0
"Single mom, no father, no job. Fantastic.",0
"I can pray on soil. According to the Quran, I can also do wudhu with soil if water is not available. It's better to pray on natural substance than manmade structures.",0
"I see both sides wrong here, but more shame on the judge. Never liked bitches or judges anyways.",1
CNN IS A DISGRACE TO AMERICA! Such a fake news network. Get it off the air!!!!!,0
For all the people that are confused why he added on... She was being a smartass. That's equivalent to rolling your eyes at your mother. ,1
"JAJAJA 100% AMLO 2018. Estos lacayos del PRIAN y su teibolera barata, se la pellizcaron. No cabe duda que entre más lo atacan, más lo fortalecen. La ciencias políticas y la historia es su mejor arma, contra los tecnocratas arrastrados, y los chayoteros se valen de pura falacia porque no saben argumentar. VIVA ANDRES MANUEL LOPEZ OBRADOR Y BENITO JUÁREZ GARCÍA!!!",0
"Milenio ya no es un medio confiable, con este ataque a AMLO se comprueba que el PRIAN tiene comprados a los medios de comunicación. ¡AMLO Presidente!",0
fuck all them cheep fucker's,1
Of course they're going to look at you wrong. You walk in there with a hat and hoodie looking suspect as hell take everything off and maybe you won't look as crazy.,1
I feel like the Judge is innocent. He should be treated with more respect than that,0
"Another worthless animal
Waste of oxygen fuck",1
For anyone that says the judge is abusing his power should really think about it. why is this girl taking it as a joke because guess what if he let her just walk off like that all disrespectfully then everyone else thinks they can do it.,0
Hahaha hilarious! I love how they made light of that fact that Bill Clinton is a rapist and Trump brought three of his RAPE victims to the debate! Haha! Rape is not serious at all and it's totally okay if Bill Clinton does it and Hillary covers it up!,1
"All I know is that these racist idiots want a 2nd civil war and I'm preparing. I bought some extra rifles, a lot of ammo and magazines, body armor suits and living in the mountains. They lost thecivil war, they lost ww2, and they'll lose again. Good will overcome the scum.",1
"Laughing my ass OFF!!! GREAT depictions, precursor to whose gonna LOOO-OOZE: D.J.Drumpf",1
Shit fuck that judge fuck the law ,1
How do people like her get hired in the first place?,0
In my opinion Trump can go back to the depths of hell where he came from.,1
"trump 2020, fuck u democrats",1
This girl is used to her looks getting her whatever she wants.  I love watching that assumption fall apart.,0
"Roses are red 
Violets are blue 
She was only nine 
Muhammad was fifty two 
Roses are red 
Violets are blue 
The goat was horny 
Muhammad fucked it too.",1
Any one who believes this isn’t fake as shit is a idiot how do they have all these camera angles how does he have a mic on both of them no one would ever do this shit,1
"look im asia,porican,spain,japaness,chines,russian,egypt. it the same shit",1
"Your supposed to use a dirty sock, and I heard his prison name is , ""man who talks with tape!""",1
"Roosevelt, Kennedy and Bill Clinton cheated in the white house, and Hilary called the women whores.... BUT says all women should be believed.",1
She was happy to leave and just saying adios is going to encress the bill woah. Im just a kid and i know thats not right.,0
She said”I can steal”. Lmbo... but she’s right!,0
Ironic that the Dems are the ones who can’t accept the results.  Trump 2020,0
"This judge died. Of all the good things he did in his life, this wasnt one of them. He bullied her cuz he could. He is spanish. So is she. Adios is spanish. Whats his problem? Makes one wonder how many others he bullied for fun.",0
Yoga is dangerous for just health benefits it incorporates alot more and now people suffering from mental disorders etc Muslims trying to use their deity named but don't have full knowledge and so dangerous for most people now getting mental disorders health disorders or breathing deeply but living near cities roads etc after a few years boom,0
"Religion is a stupid thing..we are all humans accept that...live like a human not like hindu , muslim , cristian anything",1
1:16 imagine if the roles were reverses smh. Also what cowardly timing waiting until he's out the door with his back turned after everything was settled to say some shit like that. Class act. Nasty bitch.,1
"OSAMA, ABIN, ALADEN, that was fucking hilarous XD",1
Proof once again we live in a clown ass masonic  hologram  that changes back and forth. It's only going to get worse imho -  over 6 decades of  observation. PEACE!,1
"What do you think people in power do, ASSHOLES!!! Grow up!",1
"Bill Maher is stupid....he says Islam does x y z p, then says there are Muslims who don’t do x y z p, why does the muslims doing x y z p are Islam? But the other group isn’t?",1
I tip delivery service $5 - $10 every time  I order a food delivery. They went through all that shit just to get $7 back?! Shitty ass people.,1
"Well, thank the 85% of your own race for making people suspicious.",0
"You are so stupid, this video can be easily debunked by moslem's kids. Do you have the balls for public debate? Of course you dont hahahahahahahaha",1
Meadows is busted! Cries just like justice Kavanaugh cries when he is outed for sexual assault! Lol,1
Some people are too stupid.,1
I am.so mad rn,0
Sam Harris is a fool,0
"Putting my personal opinions on the unfair wrath of the internet on someone’s career aside, these dumbasses were stupid for ever allowing this video to be exposed to the internet. That’s like nailing your own nail in the coffin haha. I don’t feel one ounce bad for that type of ignorance.",1
When black people stop refusing to tip appropriately then I will give a shit.,1
Was it racist or discriminative?? Ppl over throwing-the racist word like if it was Oprah’s give away a party,0
"Trump 2016, only a liberal with no common sense would support Clinton and her establishment bullshit",1
"Lmao gives him cash in 50 dollars with no tip.
Delivery man thinks the tip is his and walks off 


Wtf come back with my money or I’ll kill ur family",1
Concept of one god is just an  illussion and a process to simplyfy the complicated process. Whereas concept of god in Hinduism is a reality. Read in detail on sandeepsri.com,0
"This is funny. But even funnier, people actually thought she would and should win... And even better that that, he won.
Trump 2020
:)",0
I would of helped frisk the dude lul,0
There is no goddamn devil.,0
Dawkins is really the most stupid man on earth. Nothing intelligent at all,1
Nothing is quite as pathetic as watching a young SLAVE (a.k.a. drug addict and sex whore).,1
"In spite of all the white folks making the news for harassing black folks for simply living their lives,  these two idiots can't bring themselves to wake up and see that, they're next.   The fact that they wouldn't back off and back down, in spite of verifying that he's a resident , shows how racially motivated this was.",0
No one deserves to be treated like that... some people need to learn how to respect others.,0
"Shouldn’t really be bullying her as stupid as she is.

Got nothing to do with white privilege though.

But why do I have to see her crying on the news...
:/",1
her accent is fucked up,1
A better question what would my dick do?,1
Consider this comment a petition to get christianity a spot in the DSM6,0
"White people in the comments salty af 😂. Trying to stick up for the cops like they weren’t profiling , even the cop got nervous after he found out he profiled the wrong person so just stfu with the excuses for the cop . 6 months to become a police officer and 2 years to be a hairdresser , what a joke . That’s why u got so many low IQ cops",0
Ignorant stupid chutiya.,1
"""They need to shut the hell up""

I died",1
Too bad that man is currently making America great,0
I'm sure we're getting the whole story here...,0
We need to have more intelligent conversation like this in every City. We need love and understanding more than ever. Thanks for this very good video.,0
fuckin brilliant,1
This is truth the negros always making trouble,0
I watched the real debate. I can attest that this is accurate to what actually happened.,0
"Wow, all of the saltiness in the comment section... I'm a conservative and a Trump supporter and I thought this was fucking hilarious. Relax, it's just a parody.",1
